,filename,label
26019,/shared/data/cleaned_images10M/part6/sentinel_image_37.85526015213325_127.68951381216388.tif,PowerPlant
26020,/shared/data/cleaned_images10M/part1/sentinel_image_18.547380173510884_-70.37391463941738.tif,PowerPlant
26021,/shared/data/cleaned_images10M/part6/sentinel_image_47.45851423934415_-53.06876900613892.tif,PowerPlant
26022,/shared/data/cleaned_images10M/part6/sentinel_image_26.764173042847663_0.1344926850102044.tif,PowerPlant
26023,/shared/data/cleaned_images10M/part5/sentinel_image_55.581133332967255_89.07489233511579.tif,PowerPlant
26024,/shared/data/cleaned_images10M/part7/sentinel_image_43.23283454456461_-94.74197436255716.tif,PowerPlant
26025,/shared/data/cleaned_images10M/part1/sentinel_image_62.44350420976931_7.479118447971411.tif,PowerPlant
26026,/shared/data/cleaned_images10M/part3/sentinel_image_32.59900738390359_-117.05756332454068.tif,PowerPlant
26027,/shared/data/cleaned_images10M/part5/sentinel_image_33.89475591602628_-116.574629027798.tif,PowerPlant
26028,/shared/data/cleaned_images10M/part2/sentinel_image_44.88120540593502_-93.21268242287208.tif,PowerPlant
26029,/shared/data/cleaned_images10M/part6/sentinel_image_40.21502879764972_-74.76056783482983.tif,PowerPlant
26030,/shared/data/cleaned_images10M/part3/sentinel_image_35.48303564020252_-78.32220827330691.tif,PowerPlant
26031,/shared/data/cleaned_images10M/part6/sentinel_image_44.120566065519625_-80.31431224737035.tif,PowerPlant
26032,/shared/data/cleaned_images10M/part1/sentinel_image_-34.816122691977775_-54.98038393074527.tif,PowerPlant
26033,/shared/data/cleaned_images10M/part1/sentinel_image_56.92242274033241_12.831640236869168.tif,PowerPlant
26034,/shared/data/cleaned_images10M/part1/sentinel_image_41.26696507006832_-7.89428999833643.tif,PowerPlant
26035,/shared/data/cleaned_images10M/part3/sentinel_image_34.044948103540776_-102.6701457340824.tif,PowerPlant
26036,/shared/data/cleaned_images10M/part8/sentinel_image_-33.34960719033091_-60.1719276207288.tif,PowerPlant
26037,/shared/data/cleaned_images10M/part2/sentinel_image_29.5840846605866_103.05986467828848.tif,PowerPlant
26038,/shared/data/cleaned_images10M/part1/sentinel_image_32.75144749571838_-17.110286161175424.tif,PowerPlant
26039,/shared/data/cleaned_images10M/part8/sentinel_image_50.73754461198428_37.44116710838028.tif,PowerPlant
26040,/shared/data/cleaned_images10M/part2/sentinel_image_34.676158908122254_-83.33265160201195.tif,PowerPlant
26041,/shared/data/cleaned_images10M/part3/sentinel_image_45.476927395451774_29.291650850847983.tif,PowerPlant
26042,/shared/data/cleaned_images10M/part1/sentinel_image_-19.01346227321533_-50.49311942351143.tif,PowerPlant
26043,/shared/data/cleaned_images10M/part1/sentinel_image_52.25320922021718_0.6375492441171363.tif,PowerPlant
26044,/shared/data/cleaned_images10M/part6/sentinel_image_40.88775115307436_-123.99974384021634.tif,PowerPlant
26045,/shared/data/cleaned_images10M/part5/sentinel_image_-1.4835002183692698_122.37723654799468.tif,PowerPlant
26046,/shared/data/cleaned_images10M/part1/sentinel_image_21.47759835254916_-158.06673402293777.tif,PowerPlant
26047,/shared/data/cleaned_images10M/part7/sentinel_image_45.73032893806501_-107.64034453805893.tif,PowerPlant
26048,/shared/data/cleaned_images10M/part7/sentinel_image_45.85660051865408_13.294452271247543.tif,PowerPlant
26049,/shared/data/cleaned_images10M/part7/sentinel_image_-12.96208535892073_28.62761619282683.tif,PowerPlant
26050,/shared/data/cleaned_images10M/part2/sentinel_image_42.7766618798284_-7.411355701593775.tif,PowerPlant
26051,/shared/data/cleaned_images10M/part3/sentinel_image_33.94484944805012_133.20301369997586.tif,PowerPlant
26052,/shared/data/cleaned_images10M/part2/sentinel_image_45.57560844876148_-89.4900638854808.tif,PowerPlant
26053,/shared/data/cleaned_images10M/part3/sentinel_image_36.314327943438215_-86.3912354813821.tif,PowerPlant
26054,/shared/data/cleaned_images10M/part2/sentinel_image_27.39125137779181_70.56241095998068.tif,PowerPlant
26055,/shared/data/cleaned_images10M/part7/sentinel_image_43.0272405518111_-91.18033392408007.tif,PowerPlant
26056,/shared/data/cleaned_images10M/part5/sentinel_image_19.156747011944883_74.86857510593602.tif,PowerPlant
26057,/shared/data/cleaned_images10M/part3/sentinel_image_45.58969161081096_-95.8688210549567.tif,PowerPlant
26058,/shared/data/cleaned_images10M/part2/sentinel_image_24.7526937350583_55.39022513731562.tif,PowerPlant
26059,/shared/data/cleaned_images10M/part5/sentinel_image_37.87114624415249_27.64162533697725.tif,PowerPlant
26060,/shared/data/cleaned_images10M/part7/sentinel_image_-21.44885506337277_-50.77483109661131.tif,PowerPlant
26061,/shared/data/cleaned_images10M/part5/sentinel_image_43.20350628777252_11.04075888644849.tif,PowerPlant
26062,/shared/data/cleaned_images10M/part7/sentinel_image_47.51290664445645_6.794961527585984.tif,PowerPlant
26063,/shared/data/cleaned_images10M/part1/sentinel_image_40.64390693869578_-76.61181597234335.tif,PowerPlant
26064,/shared/data/cleaned_images10M/part2/sentinel_image_49.62951022401232_2.770509054730528.tif,PowerPlant
26065,/shared/data/cleaned_images10M/part1/sentinel_image_44.0048906654301_16.010957690424977.tif,PowerPlant
26066,/shared/data/cleaned_images10M/part2/sentinel_image_29.72397919752757_75.31126487795012.tif,PowerPlant
26067,/shared/data/cleaned_images10M/part7/sentinel_image_46.842716334631_3.595521811665897.tif,PowerPlant
26068,/shared/data/cleaned_images10M/part2/sentinel_image_38.14068545068412_-122.22898475215992.tif,PowerPlant
26069,/shared/data/cleaned_images10M/part8/sentinel_image_33.492949546174174_-81.30030310321995.tif,PowerPlant
26070,/shared/data/cleaned_images10M/part1/sentinel_image_45.53333776595632_123.66506133930842.tif,PowerPlant
26071,/shared/data/cleaned_images10M/part6/sentinel_image_-15.245252711726668_-40.230765617730015.tif,PowerPlant
26072,/shared/data/cleaned_images10M/part3/sentinel_image_19.93421195473348_-101.66403261586856.tif,PowerPlant
26073,/shared/data/cleaned_images10M/part1/sentinel_image_35.28617167004095_-78.0606188625713.tif,PowerPlant
26074,/shared/data/cleaned_images10M/part7/sentinel_image_36.184507114114886_-120.11614720391084.tif,PowerPlant
26075,/shared/data/cleaned_images10M/part1/sentinel_image_42.09352306135352_-72.58736349948789.tif,PowerPlant
26076,/shared/data/cleaned_images10M/part2/sentinel_image_30.212072804774227_-90.9992335628016.tif,PowerPlant
26077,/shared/data/cleaned_images10M/part8/sentinel_image_-20.490602076229013_-47.85710305379111.tif,PowerPlant
26078,/shared/data/cleaned_images10M/part1/sentinel_image_34.0282731854194_-117.5606198836476.tif,PowerPlant
26079,/shared/data/cleaned_images10M/part1/sentinel_image_42.8061945790717_-115.04533708811294.tif,PowerPlant
26080,/shared/data/cleaned_images10M/part5/sentinel_image_40.59808657196948_111.1087696239994.tif,PowerPlant
26081,/shared/data/cleaned_images10M/part3/sentinel_image_40.55223477872784_-74.23738901335862.tif,PowerPlant
26082,/shared/data/cleaned_images10M/part8/sentinel_image_49.1317077047767_-97.41823525700605.tif,PowerPlant
26083,/shared/data/cleaned_images10M/part1/sentinel_image_51.4954140603256_0.1344926850102044.tif,PowerPlant
26084,/shared/data/cleaned_images10M/part8/sentinel_image_-12.412421200088504_-38.50025105440217.tif,PowerPlant
26085,/shared/data/cleaned_images10M/part6/sentinel_image_37.39307597847306_105.47453616200175.tif,PowerPlant
26086,/shared/data/cleaned_images10M/part3/sentinel_image_53.36006040118521_11.885893905748135.tif,PowerPlant
26087,/shared/data/cleaned_images10M/part3/sentinel_image_33.82791874561152_-84.47962055677576.tif,PowerPlant
26088,/shared/data/cleaned_images10M/part2/sentinel_image_15.75976689953117_107.68798502207228.tif,PowerPlant
26089,/shared/data/cleaned_images10M/part2/sentinel_image_30.29897952515441_-97.69994693010592.tif,PowerPlant
26090,/shared/data/cleaned_images10M/part3/sentinel_image_31.19822328845198_34.362460966645855.tif,PowerPlant
26091,/shared/data/cleaned_images10M/part2/sentinel_image_35.581287322133505_-80.81736880647729.tif,PowerPlant
26092,/shared/data/cleaned_images10M/part8/sentinel_image_42.33198109815071_85.51325189663869.tif,PowerPlant
26093,/shared/data/cleaned_images10M/part6/sentinel_image_54.91588946862462_-112.872132752771.tif,PowerPlant
26094,/shared/data/cleaned_images10M/part1/sentinel_image_30.663145842174607_-91.28094523590148.tif,PowerPlant
26095,/shared/data/cleaned_images10M/part7/sentinel_image_49.91540910817733_73.23867185442957.tif,PowerPlant
26096,/shared/data/cleaned_images10M/part2/sentinel_image_31.764514665834696_104.7300124545235.tif,PowerPlant
26097,/shared/data/cleaned_images10M/part1/sentinel_image_42.01882033673681_-6.4253648457441885.tif,PowerPlant
26098,/shared/data/cleaned_images10M/part5/sentinel_image_-37.43247536835335_-64.71955891505547.tif,PowerPlant
26099,/shared/data/cleaned_images10M/part8/sentinel_image_52.76756565855136_41.40525279414291.tif,PowerPlant
26100,/shared/data/cleaned_images10M/part5/sentinel_image_29.72397919752757_-95.08405282274988.tif,PowerPlant
26101,/shared/data/cleaned_images10M/part2/sentinel_image_-18.537176052041524_-51.15715408153258.tif,PowerPlant
26102,/shared/data/cleaned_images10M/part6/sentinel_image_20.83956818200136_-97.23713489572756.tif,PowerPlant
26103,/shared/data/cleaned_images10M/part6/sentinel_image_35.564920398521345_112.6179393013202.tif,PowerPlant
26104,/shared/data/cleaned_images10M/part1/sentinel_image_25.208687708855926_51.62736207519576.tif,PowerPlant
26105,/shared/data/cleaned_images10M/part3/sentinel_image_32.785287729106145_12.670662137954947.tif,PowerPlant
26106,/shared/data/cleaned_images10M/part5/sentinel_image_47.15834891946825_6.996184151228757.tif,PowerPlant
26107,/shared/data/cleaned_images10M/part8/sentinel_image_56.26882875957891_-4.05093788675947.tif,PowerPlant
26108,/shared/data/cleaned_images10M/part6/sentinel_image_51.11803325459282_-115.02521482574866.tif,PowerPlant
26109,/shared/data/cleaned_images10M/part1/sentinel_image_43.5982472046618_1.4223174763239503.tif,PowerPlant
26110,/shared/data/cleaned_images10M/part7/sentinel_image_49.68161730491811_-88.00101647052428.tif,PowerPlant
26111,/shared/data/cleaned_images10M/part1/sentinel_image_41.56875982641848_0.5168156699314727.tif,PowerPlant
26112,/shared/data/cleaned_images10M/part5/sentinel_image_42.37659173424593_-0.0063631515397365.tif,PowerPlant
26113,/shared/data/cleaned_images10M/part2/sentinel_image_-27.488849680261502_-70.39403690178166.tif,PowerPlant
26114,/shared/data/cleaned_images10M/part7/sentinel_image_41.82418213459837_-1.4954105664962551.tif,PowerPlant
26115,/shared/data/cleaned_images10M/part6/sentinel_image_49.993088957753336_15.206067195853883.tif,PowerPlant
26116,/shared/data/cleaned_images10M/part2/sentinel_image_42.52506511656672_-89.02725185110242.tif,PowerPlant
26117,/shared/data/cleaned_images10M/part1/sentinel_image_40.765940883931485_-74.07641091444441.tif,PowerPlant
26118,/shared/data/cleaned_images10M/part3/sentinel_image_41.16100572691492_-95.96943236677808.tif,PowerPlant
26119,/shared/data/cleaned_images10M/part1/sentinel_image_41.07004685996545_114.16735350336954.tif,PowerPlant
26120,/shared/data/cleaned_images10M/part2/sentinel_image_50.057726465079455_-123.1344865585524.tif,PowerPlant
26121,/shared/data/cleaned_images10M/part2/sentinel_image_58.97209994877218_9.310244323120644.tif,PowerPlant
26122,/shared/data/cleaned_images10M/part3/sentinel_image_49.368137509794266_-122.8728971478168.tif,PowerPlant
26123,/shared/data/cleaned_images10M/part3/sentinel_image_51.281945984478206_-2.2198120116102373.tif,PowerPlant
26124,/shared/data/cleaned_images10M/part3/sentinel_image_23.633067089418457_108.95568755102174.tif,PowerPlant
26125,/shared/data/cleaned_images10M/part5/sentinel_image_58.33357002294085_78.49058233150593.tif,PowerPlant
26126,/shared/data/cleaned_images10M/part5/sentinel_image_-21.99096861470142_-47.43453554414128.tif,PowerPlant
26127,/shared/data/cleaned_images10M/part3/sentinel_image_19.68810500882729_-97.13652358390615.tif,PowerPlant
26128,/shared/data/cleaned_images10M/part2/sentinel_image_40.73545336170949_-1.616144140681919.tif,PowerPlant
26129,/shared/data/cleaned_images10M/part1/sentinel_image_52.96192974683303_17.157926645188784.tif,PowerPlant
26130,/shared/data/cleaned_images10M/part3/sentinel_image_42.078589546272696_121.27051211795944.tif,PowerPlant
26131,/shared/data/cleaned_images10M/part1/sentinel_image_40.78117940276445_-74.4184893746371.tif,PowerPlant
26132,/shared/data/cleaned_images10M/part8/sentinel_image_41.29720764019039_-72.78858612313066.tif,PowerPlant
26133,/shared/data/cleaned_images10M/part6/sentinel_image_14.925354884849597_100.92690486767508.tif,PowerPlant
26134,/shared/data/cleaned_images10M/part1/sentinel_image_46.60822387448855_-1.75699997723186.tif,PowerPlant
26135,/shared/data/cleaned_images10M/part1/sentinel_image_41.8391753802921_-8.840036329457462.tif,PowerPlant
26136,/shared/data/cleaned_images10M/part1/sentinel_image_34.17822936741368_-118.56673300186148.tif,PowerPlant
26137,/shared/data/cleaned_images10M/part6/sentinel_image_-21.16765520159809_-47.61563590541978.tif,PowerPlant
26138,/shared/data/cleaned_images10M/part1/sentinel_image_33.492949546174174_119.68085339118151.tif,PowerPlant
26139,/shared/data/cleaned_images10M/part2/sentinel_image_-38.06888086385111_142.17754271444352.tif,PowerPlant
26140,/shared/data/cleaned_images10M/part6/sentinel_image_54.57908043580708_54.24325618255181.tif,PowerPlant
26141,/shared/data/cleaned_images10M/part1/sentinel_image_40.68969587116211_-73.97579960262301.tif,PowerPlant
26142,/shared/data/cleaned_images10M/part1/sentinel_image_41.764174036111136_13.012740598147664.tif,PowerPlant
26143,/shared/data/cleaned_images10M/part4/sentinel_image_44.938209372403165_-91.38155654772288.tif,PowerPlant
26144,/shared/data/cleaned_images10M/part6/sentinel_image_54.85801870715479_-7.411355701593775.tif,PowerPlant
26145,/shared/data/cleaned_images10M/part7/sentinel_image_19.34671696782664_104.48854530615218.tif,PowerPlant
26146,/shared/data/cleaned_images10M/part2/sentinel_image_30.43787014949736_-81.64238156341267.tif,PowerPlant
26147,/shared/data/cleaned_images10M/part1/sentinel_image_30.905164446146003_119.92232053955284.tif,PowerPlant
26148,/shared/data/cleaned_images10M/part2/sentinel_image_28.369495196750886_-80.79724654411301.tif,PowerPlant
26149,/shared/data/cleaned_images10M/part3/sentinel_image_50.25111734709135_15.548145656046602.tif,PowerPlant
26150,/shared/data/cleaned_images10M/part1/sentinel_image_34.527091613604725_-78.30208601094263.tif,PowerPlant
